70,-15,-25,25,0,12,0,-20,-33,33,0,25,0,0,0,-40,-10,-40,0,0,20,40,0,0,0,0,0,0,0,0,2,2,0x0
60,-15,-25,25,20,12,0,-20,-40,50,-45,25,0,0,0,-80,-20,0,0,40,20,40,0,0,0,0,0,0,0,0,3,3,0x0
10,-15,-25,25,10,12,0,-20,-25,60,0,25,0,0,0,40,-20,-40,0,-40,20,0,0,0,0,0,0,0,0,0,4,4,0x0
10,-15,-25,25,-5,12,0,-20,0,70,21,25,0,0,0,40,-20,-40,0,-40,20,0,0,0,0,0,0,0,0,0,5,5,0x0
20,-15,-25,25,-5,12,0,-20,0,70,21,25,0,0,0,40,-20,-40,0,-40,20,0,0,0,0,0,0,0,0,0,6,6,0x0
35,-15,-25,25,0,12,0,-18,-41,43,0,20,0,0,0,-20,-20,-40,0,-20,20,40,0,0,0,0,0,0,0,0,7,7,0x0
60,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,8,8,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,9,9,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,10,10,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,11,11,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,12,12,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,13,13,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,14,14,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,15,15,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,16,16,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,-20,0,-40,0,-20,0,40,0,0,0,0,0,0,0,0,17,17,0x0
