75,13,-15,15,0,-13,0,13,-15,15,0,-13,0,0,0,-20,-20,0,0,-20,10,0,0,0,0,0,0,0,0,0,2,2,0x0
47,15,-32,32,0,-20,0,17,-15,15,0,-15,0,0,0,-20,-20,0,0,-20,10,0,0,0,0,0,0,0,0,0,3,3,0x0
47,15,-60,2,-20,-20,0,17,-15,15,0,-15,0,0,0,-20,-20,0,0,-20,10,0,0,0,0,0,0,0,0,0,4,4,0x0
1,18,-50,40,20,-20,0,17,-11,15,-3,-14,0,0,0,-60,-20,0,0,20,10,0,0,0,0,0,0,0,0,0,5,5,0x0
80,4,-20,20,2,-4,0,-4,-20,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0x0
90,4,-20,20,0,-4,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0x0
