129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0x0
100,0,-30,30,0,0,0,0,-30,30,0,0,0,0,0,0,-10,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0x0
150,0,-15,45,70,0,0,0,-16,45,70,0,0,0,0,78,-10,0,0,78,10,0,0,0,0,0,0,0,0,0,4,4,0x0
100,0,-15,45,70,0,0,0,-16,45,70,0,0,0,0,78,35,0,0,78,-35,0,0,0,0,0,0,0,0,0,5,5,0x0
323,0,-36,0,-40,0,0,0,-36,0,-40,0,0,0,0,150,35,0,0,150,-35,0,0,0,0,0,0,0,0,0,6,6,0x0
54,0,-46,0,-40,0,0,0,-46,0,-40,0,0,0,0,150,26,0,0,150,-26,0,0,0,0,0,0,0,0,0,7,7,0x0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,0,0,40,-26,0,0,0,0,0,0,0,0,0,8,8,0x0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0
