70,20,-33,33,0,-25,0,18,-25,25,0,-16,0,0,0,-20,-20,0,0,-20,10,0,0,0,0,0,0,0,0,0,2,2,0x0
60,20,-40,60,-45,-25,0,18,-25,25,20,-16,0,0,0,20,-20,0,0,-60,20,0,0,0,0,0,0,0,0,0,3,3,0x0
5,20,-25,60,0,-25,0,18,-25,25,10,-16,0,0,0,-60,-20,0,0,20,20,0,0,0,0,0,0,0,0,0,4,4,0x0
5,20,0,70,21,-25,0,18,-25,25,-5,-16,0,0,0,-60,-20,0,0,20,20,0,0,0,0,0,0,0,0,0,5,5,0x0
35,18,-41,43,0,-20,0,18,-25,25,0,-16,0,0,0,-30,-20,0,0,-30,20,0,0,0,0,0,0,0,0,0,6,6,0x0
60,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0x0
0,0,-20,20,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0x0
